project,release,file,total_lines,total_comments,normal_comments,commented_out_code
prisma,1.14.1,/home/vitormelo/poc/scrapper/repos/prisma/examples/graphql-authentication/prisma/generated-prisma.ts,2,2,2,0
prisma,1.14.1,/home/vitormelo/poc/scrapper/repos/prisma/examples/graphql-authentication/src/permissions.js,9,0,0,0
prisma,1.14.1,/home/vitormelo/poc/scrapper/repos/prisma/examples/graphql-authentication/src/index.js,37,0,0,0
prisma,1.14.1,/home/vitormelo/poc/scrapper/repos/prisma/examples/graphql-authentication/src/resolvers/index.js,33,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/typings.d.ts,4,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/requests.js,0,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/test/init.js,6,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/test/test-project/src/hello.js,7,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/typings/global.d.ts,7,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Help.ts,143,4,1,3
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/fs.ts,16,9,1,8
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/NotFound.ts,53,2,2,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Command.ts,141,10,2,8
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/CLI.test.ts,86,26,0,26
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Config.ts,238,7,6,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/index.ts,29,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Parser.ts,156,6,6,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Parser.test.ts,139,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Command.test.ts,61,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Config.oldtest.ts,33,32,4,28
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/StatusChecker.ts,179,3,2,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/CLI.ts,287,3,2,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/util.ts,71,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/defaultDefinition.ts,76,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Topic.ts,17,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/mock.ts,82,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/check.ts,3,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Flags/number.ts,7,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Flags/string.ts,7,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Flags/boolean.ts,7,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Flags/index.ts,22,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Dispatcher/Dispatcher.ts,118,5,5,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/migration.ts,263,13,0,13
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/Prompter.ts,113,3,2,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/migration.describe.ts,8,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/spinners.ts,738,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/index.ts,373,5,5,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/table.ts,134,17,17,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/StreamOutput.ts,62,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/util.ts,13,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/subtle.ts,149,4,4,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/fixtures/steps.ts,157,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/actions/ActionBase.ts,96,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/actions/SimpleAction.ts,44,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/actions/screen.ts,15,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/actions/SpinnerAction.ts,83,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Client/Client.ts,918,12,7,5
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Client/types.ts,86,7,7,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Client/introspectionQuery.ts,91,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Client/Client.test.ts,17,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Client/ping.ts,43,1,0,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/errors/RequiredFlagError.ts,5,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/errors/CommandRemovedError.ts,13,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/errors/PromptMaskError.ts,1,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/errors/ExitError.ts,7,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/errors/CommandReplacedError.ts,11,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/utils/isGlobal.ts,26,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/types/rc.ts,23,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/types/common.ts,120,2,2,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/Plugin.ts,80,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/CorePlugins.ts,37,6,3,3
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/Manager.ts,26,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/Cache.ts,188,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/BuiltInPlugins.ts,13,2,2,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/Lock.ts,42,7,7,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/rwlockfile.ts,234,15,15,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/Plugins.ts,189,46,0,46
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/PluginPath.ts,185,5,3,2
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/commands/help.ts,173,9,3,6
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/commands/index.ts,10,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/commands/version.ts,9,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/requests.js,40,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/test/init.js,6,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/BufferedConsole.ts,37,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/getConsoleOutput.ts,32,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/index.ts,154,5,4,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/examples.ts,197,7,7,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/util.ts,66,16,6,10
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/spawn.ts,32,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/test/getTmpDir.ts,9,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/test/mock-requests.ts,86,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/test/mock-client.ts,21,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/test/writeToStdin.ts,19,1,0,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/errors/ServiceDoesntExistError.ts,5,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/utils/EndpointDialog.test.ts,52,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/utils/dockerComposeInstalled.ts,21,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/utils/EndpointDialog.ts,830,8,6,2
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/utils/crypto.ts,15,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/types.ts,17,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/Validator.test.ts,439,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/Importer.ts,245,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/Validator.ts,405,2,2,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/index.ts,59,1,0,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/Validator.describe.ts,10,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/Importer.describe.ts,24,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/fixtures/basic/makeData.ts,78,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/normalizers/Normalizer.ts,1,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/export/Exporter.describe.ts,14,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/export/index.ts,60,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/export/Exporter.ts,122,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/introspect/introspect.ts,116,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/init/inquirer-mock-prompt.ts,127,15,13,2
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/init/index.ts,233,5,2,3
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/init/index.test.ts,77,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/init/old.ts,247,212,14,198
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/logout/logout.ts,10,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/token/token.ts,39,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/token/cluster-token.ts,36,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/console/index.ts,13,2,2,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/reset/reset.ts,66,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/playground/index.ts,132,4,2,2
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/seed/seed.ts,68,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/seed/Seeder.ts,148,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/info/index.ts,95,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/account/account.ts,19,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/list/index.ts,71,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/init-prisma/index.ts,8,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/generate/getTmpDir.ts,9,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/generate/generate.ts,261,3,3,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/example-command/index.ts,18,2,0,2
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/auth/index.ts,43,35,3,32
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/getSchemaPathFromConfig.ts,22,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/getSchemaPathFromConfig.test.ts,15,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/index.test.ts,46,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/emptyDefinition.ts,14,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/deploy.ts,575,32,15,17
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/getbin.ts,26,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/printSchema.ts,82,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/nocks/default_definition.ts,134,7,7,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/nocks/local_instance.ts,113,7,7,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/test-project/src/hello.js,7,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/delete/index.ts,62,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/login/login.ts,16,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/logs/function.ts,166,133,3,130
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli/src/index.ts,16,1,0,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/databaseType.ts,5,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/index.ts,44,12,12,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/util/gqlAssert.ts,18,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/util/util.ts,16,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/util/astTools.ts,170,11,11,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/util/inflector/english.ts,427,61,56,5
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/util/inflector/twoFormInflector.ts,94,10,10,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/index.ts,12,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/generator.ts,520,91,91,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/document/index.ts,7,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/document/query/modelOrderByInputGenerator.ts,29,2,2,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/document/query/modelWhereInputGenerator.ts,13,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/schemaGenerator.ts,15,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/index.ts,189,2,2,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/mutationGenerator.ts,164,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateWithWhereUniqueNestedInputGenerator.ts,14,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateManyWithWhereNestedInputGenerator.ts,17,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateInputGenerator.ts,68,7,6,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateWithoutRelatedDataInputGenerator.ts,19,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/scalarListUpdateInput.ts,20,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateManyMutationInputGenerator.ts,33,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateOneInputGenerator.ts,23,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateOneRequiredWithoutRelatedInputGenerator.ts,22,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateWithWhereUniqueWithoutRelatedInputGenerator.ts,16,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateManyDataInputGenerator.ts,14,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateManyInputGenerator.ts,34,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateOneRequiredInputGenerator.ts,21,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateOneWithoutRelatedInputGenerator.ts,26,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateManyWithoutRelatedInputGenerator.ts,28,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateDataInputGenerator.ts,7,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/updateMany/batchPayloadGenerator.ts,24,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/upsert/modelUpsertWithWhereUniqueWithoutRelatedInputGenerator.ts,24,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/upsert/modelUpsertWithoutRelatedInputGenerator.ts,38,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/upsert/modelUpsertNestedInputGenerator.ts,30,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/upsert/modelUpsertWithWhereUniqueNestedInputGenerator.ts,19,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateInputGenerator.ts,62,5,5,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateOneWithoutRelatedInputGenerator.ts,14,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateWithoutRelatedInputGenerator.ts.ts,21,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateManyWithoutRelatedInputGenerator.ts,31,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/scalarListCreateInput.ts,20,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateManyInputGenerator.ts,29,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateOneInputGenerator.ts,12,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/scalar/scalarTypeGenerator.ts,113,9,9,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/scalar/modelEnumTypeGenerator.ts,19,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/manyQueryArgumentsGenerator.ts,16,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/nodeGenerator.ts,15,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelScalarWhereInputGenerator.ts,15,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/oneQueryArgumentsGenerator.ts,11,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelEdgeGenerator.ts,19,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/aggregateModelGenerator.ts,16,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelGenerator.ts,20,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelConnectionGenerator.ts,28,0,0,0
